sourceTaxonId	sourceTaxonName	sourceTaxonPartaffected	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceDoi	StudySourceCitation	referenceCitation
EOL:486742	Myriophyllum sibiricum	stems	RO:0002471	eaten by	EOL:608356	Mystacides longicornis	GEONAMES:5001836	Michigan, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	McGaha, Y. J. 1952. The limnological relations of insects to certain aquatic flowering plants. Trans. Am. Microsc. Soc. 71:355-381.
EOL:1088953	Najas guadalupensis	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:720609	Hydrellia bilobifera							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Deonier, D. L. 1998. A manual of the common North American species of the aquatic leafmining genus Hydrellia (Diptera: Ephydridae). Memoirs on Entomology, International Volume 12, Gainesville, FL.
EOL:1088953	Najas guadalupensis		RO:0002471	eaten by	EOL:585820	Nectopsyche tavara	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Haag, K. H., D. H. Habeck and G. R. Buckingham. 1986. Native insect enemies of aquatic macrophytes other than moths and beetles. Aquatics 8:16- 22.
EOL:1088953	Najas guadalupensis	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:425848	Hydrellia najadis	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Deonier, D. L. 1993. New species of Hydrellia (Diptera: Ephydridae) from the southern United States. Insecta Mundi 7:193-209.
EOL:583920	Nasturtium officinale		RO:0002471	eaten by	EOL:720597	Hydrellia griseola							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Deonier, D. L. 1971. A systematic and ecological Study of nearctic Hydrellia (Diptera: Ephydridae). Smithson. Contrib. Zool. 68:1-147.
EOL:583920	Nasturtium officinale		RO:0002471	eaten by	EOL:3362957	Amalorrhynchus melanarius	GEONAMES:6252001	Northeast, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Anderson, R. S. 2002. Curculionidae. pp. 722-815. In: American Beetles, R. H. Arnett, Jr., M. C. Thomas, P. E. Skelley and J. H. Frank (eds.). CRC Press, Boca Raton, FL. 861 pp.
EOL:596459	Nelumbo lutea	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:2683770	Bellura obliqua							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	McCafferty, W. P. and M. C. Minno. 1979. The aquatic and semiaquatic Lepidoptera of Indiana and adjacent areas. Great Lakes Entomol. 12:179-187. Mitchell, J. D. and W. D. Pierce. 1911. The weevils of Victoria County, Texas. Proc. Entomol. Soc. Wash. 13:45-62.
EOL:596459	Nelumbo lutea	petioles	RO:0002471	eaten by	EOL:2683770	Bellura obliqua							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	McCafferty, W. P. and M. C. Minno. 1979. The aquatic and semiaquatic Lepidoptera of Indiana and adjacent areas. Great Lakes Entomol. 12:179-187. Mitchell, J. D. and W. D. Pierce. 1911. The weevils of Victoria County, Texas. Proc. Entomol. Soc. Wash. 13:45-62.
EOL:596459	Nelumbo lutea	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:472882	Ostrinia penitalis							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Matuura, A. and E. Munroe. 1970. Taxonomy and distribution of the European corn borer and allied species: Genus Ostrinia (Lepidoptera: Pyralidae). Mem. Ent. Soc. Can. 71:1-112.
EOL:596459	Nelumbo lutea	petioles	RO:0002471	eaten by	EOL:472882	Ostrinia penitalis							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Matuura, A. and E. Munroe. 1970. Taxonomy and distribution of the European corn borer and allied species: Genus Ostrinia (Lepidoptera: Pyralidae). Mem. Ent. Soc. Can. 71:1-112.
EOL:37199	Nuphar	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by		Hyporhygma quadripunctatum	GEONAMES:4482348	North Carolina, USA 					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Epler, J. H. 2001. Identification manual for the larval Chironomidae (Diptera) of North and South Carolina. Special Publication SJ2001-SP13. North Carolina Department of Environment and Natural Resources, Raleigh, NC, and St. Johns River Water Management District, Palatka, FL. 526 pp.
EOL:37199	Nuphar	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by		Hyporhygma quadripunctatum	GEONAMES:4597040	South Carolina, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Epler, J. H. 2001. Identification manual for the larval Chironomidae (Diptera) of North and South Carolina. Special Publication SJ2001-SP13. North Carolina Department of Environment and Natural Resources, Raleigh, NC, and St. Johns River Water Management District, Palatka, FL. 526 pp.
EOL:37199	Nuphar	petioles	RO:0002471	eaten by		Hyporhygma quadripunctatum	GEONAMES:4482348	North Carolina, USA 					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Epler, J. H. 2001. Identification manual for the larval Chironomidae (Diptera) of North and South Carolina. Special Publication SJ2001-SP13. North Carolina Department of Environment and Natural Resources, Raleigh, NC, and St. Johns River Water Management District, Palatka, FL. 526 pp.
EOL:37199	Nuphar	petioles	RO:0002471	eaten by		Hyporhygma quadripunctatum	GEONAMES:4597040	South Carolina, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Epler, J. H. 2001. Identification manual for the larval Chironomidae (Diptera) of North and South Carolina. Special Publication SJ2001-SP13. North Carolina Department of Environment and Natural Resources, Raleigh, NC, and St. Johns River Water Management District, Palatka, FL. 526 pp.
EOL:37199	Nuphar	http://purl.obolibrary.org/obo/PO_0009005	RO:0002471	eaten by	EOL:337767	Donacia palmata							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Marx, E. J. F. 1957. A review of the subgenus Donacia in the Western Hemisphere (Coleoptera, Donaciidae), Bull. Am. Mus. Nat. Hist. 112:191-278.
EOL:37199	Nuphar	http://purl.obolibrary.org/obo/PO_0009005	RO:0002471	eaten by	EOL:1027009	Donacia piscatrix							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Marx, E. J. F. 1957. A review of the subgenus Donacia in the Western Hemisphere (Coleoptera, Donaciidae), Bull. Am. Mus. Nat. Hist. 112:191-278.
EOL:37199	Nuphar	http://purl.obolibrary.org/obo/PO_0009005	RO:0002471	eaten by	EOL:125460	Donacia proxima							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Marx, E. J. F. 1957. A review of the subgenus Donacia in the Western Hemisphere (Coleoptera, Donaciidae), Bull. Am. Mus. Nat. Hist. 112:191-278.
EOL:37199	Nuphar	http://purl.obolibrary.org/obo/PO_0009005	RO:0002471	eaten by	EOL:337750	Donacia texana							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Marx, E. J. F. 1957. A review of the subgenus Donacia in the Western Hemisphere (Coleoptera, Donaciidae), Bull. Am. Mus. Nat. Hist. 112:191-278.
EOL:37199	Nuphar	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:337767	Donacia palmata							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Marx, E. J. F. 1957. A review of the subgenus Donacia in the Western Hemisphere (Coleoptera, Donaciidae), Bull. Am. Mus. Nat. Hist. 112:191-278.
EOL:37199	Nuphar	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:1027009	Donacia piscatrix							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Marx, E. J. F. 1957. A review of the subgenus Donacia in the Western Hemisphere (Coleoptera, Donaciidae), Bull. Am. Mus. Nat. Hist. 112:191-278.
EOL:37199	Nuphar	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:125460	Donacia proxima							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Marx, E. J. F. 1957. A review of the subgenus Donacia in the Western Hemisphere (Coleoptera, Donaciidae), Bull. Am. Mus. Nat. Hist. 112:191-278.
EOL:37199	Nuphar	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:337750	Donacia texana							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Marx, E. J. F. 1957. A review of the subgenus Donacia in the Western Hemisphere (Coleoptera, Donaciidae), Bull. Am. Mus. Nat. Hist. 112:191-278.
EOL:37199	Nuphar	emergent leaves	RO:0002471	eaten by	EOL:551630	Neoerastria caduca	GEONAMES:4921868	Indiana, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	McCafferty, W. P. and M. C. Minno. 1979. The aquatic and semiaquatic Lepidoptera of Indiana and adjacent areas. Great Lakes Entomol. 12:179-187. Mitchell, J. D. and W. D. Pierce. 1911. The weevils of Victoria County, Texas. Proc. Entomol. Soc. Wash. 13:45-62.
EOL:37199	Nuphar	emergent leaves	RO:0002471	eaten by	EOL:551630	Neoerastria caduca	GEONAMES:4896861	Illinois, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	McCafferty, W. P. and M. C. Minno. 1979. The aquatic and semiaquatic Lepidoptera of Indiana and adjacent areas. Great Lakes Entomol. 12:179-187. Mitchell, J. D. and W. D. Pierce. 1911. The weevils of Victoria County, Texas. Proc. Entomol. Soc. Wash. 13:45-62.
EOL:37199	Nuphar	emergent leaves	RO:0002471	eaten by	EOL:551630	Neoerastria caduca	GEONAMES:5001836	Michigan, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	McCafferty, W. P. and M. C. Minno. 1979. The aquatic and semiaquatic Lepidoptera of Indiana and adjacent areas. Great Lakes Entomol. 12:179-187. Mitchell, J. D. and W. D. Pierce. 1911. The weevils of Victoria County, Texas. Proc. Entomol. Soc. Wash. 13:45-62.
EOL:37199	Nuphar	emergent leaves	RO:0002471	eaten by	EOL:551630	Neoerastria caduca	GEONAMES:5165418	Ohio, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	McCafferty, W. P. and M. C. Minno. 1979. The aquatic and semiaquatic Lepidoptera of Indiana and adjacent areas. Great Lakes Entomol. 12:179-187. Mitchell, J. D. and W. D. Pierce. 1911. The weevils of Victoria County, Texas. Proc. Entomol. Soc. Wash. 13:45-62.
EOL:486680	Nuphar lutea	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:733114	Hydromyza confluens	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Haag, K. H., D. H. Habeck and G. R. Buckingham. 1986. Native insect enemies of aquatic macrophytes other than moths and beetles. Aquatics 8:16- 22.
EOL:486680	Nuphar lutea		RO:0002471	eaten by	EOL:228476	Megamelus davisi	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Haag, K. H., D. H. Habeck and G. R. Buckingham. 1986. Native insect enemies of aquatic macrophytes other than moths and beetles. Aquatics 8:16- 22.
EOL:486680	Nuphar lutea	emergent leaves	RO:0002471	eaten by	EOL:22169222	Draeculacephala inscripta	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Haag, K. H., D. H. Habeck and G. R. Buckingham. 1986. Native insect enemies of aquatic macrophytes other than moths and beetles. Aquatics 8:16- 22.
EOL:486680	Nuphar lutea	http://purl.obolibrary.org/obo/PO_0009005	RO:0002471	eaten by	EOL:1027009	Donacia piscatrix	GEONAMES:5001836	Michigan, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Hoffman, C. E. 1940. Limnological relationships of some north Michigan Donaciini (Chrysomelidae: Coleoptera). Trans. Am. Microsc. Soc. 59(3):259-274.
EOL:486680	Nuphar lutea	http://purl.obolibrary.org/obo/PO_0009005	RO:0002471	eaten by	EOL:125460	Donacia proxima	GEONAMES:5001836	Michigan, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Hoffman, C. E. 1940. Limnological relationships of some north Michigan Donaciini (Chrysomelidae: Coleoptera). Trans. Am. Microsc. Soc. 59(3):259-274.
EOL:486680	Nuphar lutea	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:1027009	Donacia piscatrix	GEONAMES:5001836	Michigan, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Hoffman, C. E. 1940. Limnological relationships of some north Michigan Donaciini (Chrysomelidae: Coleoptera). Trans. Am. Microsc. Soc. 59(3):259-274.
EOL:486680	Nuphar lutea	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:125460	Donacia proxima	GEONAMES:5001836	Michigan, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Hoffman, C. E. 1940. Limnological relationships of some north Michigan Donaciini (Chrysomelidae: Coleoptera). Trans. Am. Microsc. Soc. 59(3):259-274.
